ef_id,type_id,confidence
ef_e868cf16,type_7,0.7
ef_f13930ee,type_7,0.7
ef_92e78e7c,type_7,0.7
ef_487a5809,type_7,0.7
ef_12a8155f,type_7,0.7
ef_1702178d,type_7,0.7
ef_d2d73bd3,type_7,0.7
ef_d56e2b38,type_7,0.7
ef_9fe2daf6,type_7,0.7
ef_1a01c46b,type_7,0.7
ef_beed6be4,type_7,0.7
ef_ce396f97,type_7,0.7
ef_078afce5,type_7,0.7
ef_b9773a00,type_7,0.7
ef_b41acbf0,type_7,0.7
ef_940349f7,type_7,0.7
ef_66874c6e,type_7,0.7
ef_227ba801,type_7,0.7
ef_aa02f8ca,type_7,0.7
ef_9d5123f6,type_7,0.7
ef_5fca1a72,type_7,0.7
ef_b6326687,type_7,0.7
ef_1d17d29c,type_7,0.7
ef_d7cf51f6,type_7,0.7
ef_a4c38f1d,type_7,0.7
ef_0a5c6ea7,type_7,0.7
ef_bedf0ccf,type_7,0.7
ef_e61e4686,type_7,0.7
ef_bd66da2a,type_7,0.7
ef_03114709,type_7,0.7
ef_ddb88170,type_7,0.7
ef_cf0902f5,type_7,0.7
ef_61848a81,type_7,0.7
ef_1e33388b,type_7,0.7
ef_6ed72ccb,type_7,0.7
ef_49a4bb57,type_7,0.7
ef_e4317cf9,type_7,0.7
ef_44691e69,type_7,0.7
ef_204d53b3,type_7,0.7
ef_d065dba1,type_7,0.7
ef_c674798d,type_7,0.7
ef_cad98844,type_7,0.7
ef_c77037c9,type_7,0.7
ef_54d2d5ea,type_7,0.7
ef_a8392acc,type_7,0.7
ef_ce76dc69,type_7,0.7
ef_80bf2c22,type_7,0.7
ef_795c2c42,type_7,0.7
ef_2e5cf1ca,type_7,0.7
ef_e3625277,type_7,0.7
ef_683fe5a3,type_7,0.7
ef_88b3a147,type_7,0.7
ef_fc418634,type_7,0.7
ef_697afdeb,type_7,0.7
ef_8a575955,type_7,0.7
ef_e94298ad,type_7,0.7
ef_942063fe,type_7,0.7
ef_1839faaf,type_7,0.7
ef_45c8d3eb,type_7,0.7
ef_d93073e4,type_7,0.7
ef_d187a1ca,type_7,0.7
ef_ffa85495,type_7,0.7
ef_6b052b95,type_7,0.7
ef_86d655bb,type_7,0.7
ef_9365823e,type_7,0.7
ef_dd52b828,type_7,0.7
ef_844b3d67,type_7,0.7
ef_ee91ce1e,type_7,0.7
ef_46c7d4f0,type_7,0.7
ef_16fa464b,type_7,0.7
ef_8af30378,type_7,0.7
ef_00e264e4,type_7,0.7
ef_306615d0,type_7,0.7
ef_4a6fee41,type_7,0.7
ef_0481865a,type_7,0.7
ef_f4546ece,type_7,0.7
ef_68b42416,type_7,0.7
ef_3eb573a6,type_7,0.7
ef_cfd82843,type_7,0.7
ef_8bc957ae,type_7,0.7
ef_d19f9886,type_7,0.7
ef_73b70c41,type_7,0.7
ef_1603f7a1,type_7,0.7
ef_d5ff44c7,type_7,0.7
ef_d3433535,type_7,0.7
ef_75f22f1c,type_7,0.7
ef_457b31d4,type_7,0.7
ef_309f8362,type_7,0.7
ef_c4dcfb83,type_7,0.7
ef_eb21b5da,type_7,0.7
ef_c573a82b,type_7,0.7
ef_c439cd10,type_7,0.7
ef_20cb633e,type_7,0.7
ef_c99c8df2,type_7,0.7
ef_16b1ac6e,type_7,0.7
ef_e1e4e02a,type_7,0.7
ef_f8dd1b89,type_7,0.7
ef_5b29cae7,type_7,0.7
ef_2cf8729b,type_7,0.7
ef_d32db7ac,type_7,0.7
ef_cf427d38,type_7,0.7
ef_36f8c751,type_7,0.7
ef_4ecf961c,type_7,0.7
ef_8cdcbcc8,type_7,0.7
ef_2726c955,type_7,0.7
ef_eb190a97,type_7,0.7
ef_aa2e95a4,type_7,0.7
ef_103694d9,type_7,0.7
ef_8290d2df,type_7,0.7
ef_1a6405a0,type_7,0.7
ef_c47c4388,type_7,0.7
ef_abcc1f1e,type_7,0.7
ef_11674e66,type_7,0.7
ef_fbbd1498,type_7,0.7
ef_78f2d1cb,type_7,0.7
ef_f625c7bb,type_7,0.7
ef_36afb6b2,type_7,0.7
ef_eee66d73,type_7,0.7
ef_bba6e03b,type_7,0.7
ef_9f9d5f1f,type_7,0.7
ef_acdf425a,type_7,0.7
ef_d7083b18,type_7,0.7
ef_79ce12e2,type_7,0.7
ef_ef18ed45,type_7,0.7
ef_8f6cf411,type_7,0.7
ef_10b2274e,type_7,0.7
ef_b68e4328,type_7,0.7
ef_f127cb8d,type_7,0.7
ef_f062bfa7,type_7,0.7
ef_81aebeee,type_7,0.7
ef_62f9a508,type_7,0.7
ef_6ca2d568,type_7,0.7
ef_926d4d9a,type_7,0.7
ef_10a966b1,type_7,0.7
ef_6d49ed8a,type_7,0.7
ef_9e5caa09,type_7,0.7
ef_1c5f4f32,type_7,0.7
ef_cc7b14e5,type_7,0.7
ef_96ddbf91,type_7,0.7
ef_75cd2e76,type_7,0.7
ef_50182845,type_7,0.7
ef_8c661efd,type_7,0.7
ef_3b3f89ad,type_7,0.7
ef_023487e9,type_7,0.7
ef_ae5954c9,type_7,0.7
ef_f7795a14,type_7,0.7
ef_0eef974f,type_7,0.7
ef_1992779d,type_7,0.7
ef_18fc4ca5,type_7,0.7
ef_edb6fdb3,type_7,0.7
ef_78aba2c0,type_7,0.7
ef_de953f01,type_7,0.7
ef_2b7fd15b,type_7,0.7
ef_878ebe01,type_7,0.7
ef_3b6a7426,type_7,0.7
ef_7498fd61,type_7,0.7
ef_3a956966,type_7,0.7
ef_7031a9ee,type_7,0.7
ef_ac56bd40,type_7,0.7
ef_24fa9452,type_7,0.7
ef_c2d00889,type_7,0.7
ef_3ecbbc3b,type_7,0.7
ef_f1ca7f5a,type_7,0.7
ef_bb9c6259,type_7,0.7
ef_aaa49c08,type_7,0.7
ef_0b1e237d,type_7,0.7
ef_54ab961b,type_7,0.7
ef_78cfb4a1,type_7,0.7
ef_9dc16616,type_7,0.7
ef_969e54d8,type_7,0.7
ef_31205fab,type_7,0.7
ef_682e30f3,type_7,0.7
ef_9de73bd5,type_7,0.7
ef_f5370a03,type_7,0.7
ef_4582c344,type_7,0.7
ef_8ec7dc80,type_7,0.7
ef_459fa64f,type_7,0.7
ef_eb700bd1,type_7,0.7
ef_ab72dddf,type_7,0.7
ef_7a44fc53,type_7,0.7
ef_62736edd,type_7,0.7
ef_64b8bff4,type_7,0.7
ef_6be349b0,type_7,0.7
ef_64c881fb,type_7,0.7
ef_39f713d4,type_7,0.7
ef_c1386cad,type_7,0.7
ef_b6be658d,type_7,0.7
ef_1b22fe7d,type_7,0.7
ef_0a694158,type_7,0.7
ef_9518bd51,type_7,0.7
ef_b7f04920,type_7,0.7
ef_24b06a06,type_7,0.7
ef_0bca6267,type_7,0.7
ef_e032934d,type_7,0.7
ef_7167a0c7,type_7,0.7
ef_739c296a,type_7,0.7
ef_de9e45d3,type_7,0.7
ef_9d069d52,type_7,0.7
ef_ca511c33,type_7,0.7
ef_b175b229,type_7,0.7
ef_08427234,type_7,0.7
ef_3b4c1ded,type_7,0.7
ef_1834f6db,type_7,0.7
ef_164e5260,type_7,0.7
ef_c4431842,type_7,0.7
ef_02c2e483,type_7,0.7
ef_c42a1c72,type_7,0.7
ef_3b0c4692,type_7,0.7
ef_2102ea1a,type_7,0.7
ef_8d609de2,type_7,0.7
ef_205c2661,type_7,0.7
ef_bbb3afd5,type_7,0.7
ef_8544d691,type_7,0.7
ef_fcd0ab36,type_7,0.7
ef_0f6d3f54,type_7,0.7
ef_7bb33d71,type_7,0.7
ef_1c8d3c80,type_7,0.7
ef_fd9ac503,type_7,0.7
ef_d2b73cbc,type_7,0.7
ef_cd836ff3,type_7,0.7
ef_ad2227de,type_7,0.7
ef_a4ad2adb,type_7,0.7
ef_a60c1d96,type_7,0.7
ef_f488e7b9,type_7,0.7
ef_ca093ad1,type_7,0.7
ef_735e0a10,type_7,0.7
ef_41c32869,type_7,0.7
ef_4ce18a3d,type_7,0.7
ef_e59a78e2,type_7,0.7
ef_6b0e0732,type_7,0.7
ef_13e1b5ec,type_7,0.7
ef_6bc1e74d,type_7,0.7
ef_3b6a0320,type_7,0.7
ef_08ae6b6c,type_7,0.7
ef_80779871,type_7,0.7
ef_e3c99080,type_7,0.7
ef_c227fcb4,type_7,0.7
ef_76def48a,type_7,0.7
ef_b2b1b35b,type_7,0.7
ef_bb187db7,type_7,0.7
ef_7a12f4dd,type_7,0.7
ef_9b116055,type_7,0.7
ef_1290b9ea,type_7,0.7
ef_c3b0648b,type_7,0.7
ef_ccd849df,type_7,0.7
ef_273a1a25,type_7,0.7
ef_d636c9cd,type_7,0.7
ef_7bf7f6fa,type_7,0.7
ef_5d7253d4,type_7,0.7
ef_e5e3eb3b,type_7,0.7
ef_add2db9a,type_7,0.7
ef_864e827e,type_7,0.7
ef_77c793bc,type_7,0.7
ef_8668b193,type_7,0.7
ef_314d6578,type_7,0.7
ef_5a7d103d,type_7,0.7
ef_92eb85da,type_7,0.7
ef_00f760a9,type_7,0.7
ef_d3a6d544,type_7,0.7
ef_dc78d8bd,type_7,0.7
ef_0375d5dd,type_7,0.7
ef_b1affea8,type_7,0.7
ef_fb64167d,type_7,0.7
ef_73df8133,type_7,0.7
ef_146007a1,type_7,0.7
ef_f70c6920,type_7,0.7
ef_476b1831,type_7,0.7
ef_d16845d4,type_7,0.7
ef_65d31fdb,type_7,0.7
ef_e5be946b,type_7,0.7
ef_b9b1e9ed,type_7,0.7
ef_ece2626e,type_7,0.7
ef_b960e6b0,type_7,0.7
ef_2a45ba6d,type_7,0.7
ef_0d03282c,type_7,0.7
ef_dfa00d30,type_7,0.7
ef_c593172d,type_7,0.7
ef_fc32e43e,type_7,0.7
ef_a63040c5,type_7,0.7
ef_9753f375,type_7,0.7
ef_743942c8,type_7,0.7
ef_2b97e45c,type_7,0.7
ef_b9194670,type_7,0.7
ef_d884c70a,type_7,0.7
ef_bf504d2b,type_7,0.7
ef_790e9eeb,type_7,0.7
ef_76146384,type_7,0.7
ef_157d6f93,type_7,0.7
ef_824f634d,type_7,0.7
ef_01cc356c,type_7,0.7
ef_da4b88d8,type_7,0.7
ef_e37d37ae,type_7,0.7
ef_e9225b52,type_7,0.7
ef_b617838d,type_7,0.7
ef_064daafa,type_7,0.7
ef_c0219997,type_7,0.7
ef_ff4df983,type_7,0.7
ef_fd2bd136,type_7,0.7
ef_6a305e42,type_7,0.7
ef_926a617d,type_7,0.7
ef_caf86650,type_7,0.7
ef_897d1729,type_7,0.7
ef_7e9363cc,type_7,0.7
ef_d48fdb41,type_7,0.7
ef_7e787a0a,type_7,0.7
ef_ef949abc,type_7,0.7
ef_9b7bd9eb,type_7,0.7
ef_f972f9fa,type_7,0.7
ef_8c6b8f6b,type_7,0.7
ef_dede4f33,type_7,0.7
ef_0a5f30d1,type_7,0.7
ef_1ccd661a,type_7,0.7
ef_07191dd2,type_7,0.7
ef_ecef811d,type_7,0.7
ef_18540925,type_7,0.7
ef_18925107,type_7,0.7
ef_ae08784a,type_7,0.7
ef_2b82dea9,type_7,0.7
ef_e7b58d82,type_7,0.7
ef_80cf6a2d,type_7,0.7
ef_84824c85,type_7,0.7
ef_b8223efe,type_7,0.7
ef_ec561d34,type_7,0.7
ef_df605c1b,type_7,0.7
ef_a3b3adf0,type_7,0.7
ef_28975666,type_7,0.7
ef_cd37295b,type_7,0.7
ef_318ef03a,type_7,0.7
ef_3d962d3c,type_7,0.7
ef_3b1d48d3,type_7,0.7
ef_fc692f8b,type_7,0.7
ef_c016ab1d,type_7,0.7
ef_e160e387,type_7,0.7
ef_fd747b09,type_7,0.7
ef_f2f98c98,type_7,0.7
ef_d98a538d,type_7,0.7
ef_61be19ff,type_7,0.7
ef_04528fb2,type_7,0.7
ef_dcb0d8b7,type_7,0.7
ef_0f315978,type_7,0.7
ef_82ce0147,type_7,0.7
ef_5b4141cc,type_7,0.7
ef_84320867,type_7,0.7
ef_b3e0e6b5,type_7,0.7
ef_6c0b16c1,type_7,0.7
ef_750c1887,type_7,0.7
ef_3ed7a4a9,type_7,0.7
ef_7f3859a3,type_7,0.7
ef_3a82dfd0,type_7,0.7
ef_c4246236,type_7,0.7
ef_9223c841,type_7,0.7
ef_1feeb80e,type_7,0.7
ef_f8289f4e,type_7,0.7
ef_bc121cdb,type_7,0.7
ef_4d9ed475,type_7,0.7
ef_7571409c,type_7,0.7
ef_39acc032,type_7,0.7
ef_ccf1353b,type_7,0.7
ef_a4267764,type_7,0.7
ef_cd135c43,type_7,0.7
ef_2594788c,type_7,0.7
ef_462d6e5b,type_7,0.7
ef_a8a1af9c,type_7,0.7
ef_44bff9ce,type_7,0.7
ef_201e7641,type_7,0.7
ef_6e9bcf4b,type_7,0.7
ef_51f14312,type_7,0.7
ef_ad3d4d33,type_7,0.7
ef_ab0ca4cf,type_7,0.7
ef_061f907c,type_7,0.7
ef_fcb71ade,type_7,0.7
ef_6a4e48dd,type_7,0.7
ef_42fb14b9,type_7,0.7
ef_c218db87,type_7,0.7
ef_5b222da1,type_7,0.7
ef_3960ff32,type_7,0.7
ef_d662acc8,type_7,0.7
ef_b1965422,type_7,0.7
ef_ba8cb7b1,type_7,0.7
ef_3c30cb20,type_7,0.7
ef_aa2d2523,type_7,0.7
ef_68b175b9,type_7,0.7
ef_01c7b657,type_7,0.7
ef_822592fe,type_7,0.7
ef_018ad6ef,type_7,0.7
ef_13789e70,type_7,0.7
ef_573c4d4c,type_7,0.7
ef_cf5594de,type_7,0.7
ef_433b125b,type_7,0.7
ef_4b16c989,type_7,0.7
ef_4bf5bbae,type_7,0.7
ef_e7113430,type_7,0.7
ef_d889a494,type_7,0.7
ef_4565b552,type_7,0.7
ef_9cb2cd3c,type_7,0.7
ef_5a3862d5,type_7,0.7
ef_225a2c3d,type_7,0.7
ef_5155566f,type_7,0.7
ef_be5edd2b,type_7,0.7
ef_11ed91a9,type_7,0.7
ef_5ed04073,type_7,0.7
ef_b2db98ba,type_7,0.7
ef_e9ec4594,type_7,0.7
ef_f2530fad,type_7,0.7
ef_c8d59f8c,type_7,0.7
ef_6819ffae,type_7,0.7
ef_187ebced,type_7,0.7
ef_07e2c7b4,type_7,0.7
ef_f69c3673,type_7,0.7
ef_684b6c69,type_7,0.7
ef_38431c36,type_7,0.7
ef_fe63275f,type_7,0.7
ef_397db029,type_7,0.7
ef_0bfceaa2,type_7,0.7
ef_831a3726,type_7,0.7
ef_e1027288,type_7,0.7
ef_3d64900d,type_7,0.7
ef_28fd4514,type_7,0.7
ef_9e2e3539,type_7,0.7
ef_58d65f3b,type_7,0.7
ef_2df870b2,type_7,0.7
ef_3c8f51b2,type_7,0.7
ef_9faa142e,type_7,0.7
ef_dc15c87a,type_7,0.7
ef_4b67e3f6,type_7,0.7
ef_202f186b,type_7,0.7
ef_f8cf92e2,type_7,0.7
ef_64d7e3a6,type_7,0.7
ef_f1603beb,type_7,0.7
ef_4da31d46,type_7,0.7
ef_180d4909,type_7,0.7
ef_36ce8279,type_7,0.7
ef_bf6164c1,type_7,0.7
ef_db877678,type_7,0.7
ef_fbc300da,type_7,0.7
ef_412d4675,type_7,0.7
ef_cc9e6cfe,type_7,0.7
ef_73a40e72,type_7,0.7
ef_7eabfd60,type_7,0.7
ef_74ee4568,type_7,0.7
ef_a7369489,type_7,0.7
ef_33475191,type_7,0.7
ef_96d1c186,type_7,0.7
ef_f9b358a8,type_7,0.7
ef_19e609ce,type_7,0.7
ef_ada1c83a,type_7,0.7
ef_de3341e6,type_7,0.7
ef_6aa50761,type_7,0.7
ef_37173066,type_7,0.7
ef_b3d2aba1,type_7,0.7
ef_57237a08,type_7,0.7
ef_dc673cf9,type_7,0.7
ef_6e47054c,type_7,0.7
ef_36639c48,type_7,0.7
ef_5b9da222,type_7,0.7
ef_c745f764,type_7,0.7
ef_3d28e2d9,type_7,0.7
ef_63316fe2,type_7,0.7
ef_aef2a5eb,type_7,0.7
ef_8d9062bf,type_7,0.7
ef_0baef2e8,type_7,0.7
ef_7fd3a0ff,type_7,0.7
ef_6373f737,type_7,0.7
ef_5d2d4296,type_7,0.7
ef_a0a51f21,type_7,0.7
ef_e072dde1,type_7,0.7
ef_9d63c21c,type_7,0.7
ef_325eccd5,type_7,0.7
ef_31400199,type_7,0.7
ef_a8616458,type_7,0.7
ef_fd65665b,type_7,0.7
ef_200a82ac,type_7,0.7
ef_5e1a6cab,type_7,0.7
ef_f7c45c26,type_7,0.7
ef_d3b4ad91,type_7,0.7
ef_a6eb322d,type_7,0.7
ef_fd2a83a8,type_7,0.7
ef_68c4e95b,type_7,0.7
ef_aafd8b04,type_7,0.7
ef_5504f360,type_7,0.7
ef_20c54176,type_7,0.7
ef_fdf31c32,type_7,0.7
ef_2622047f,type_7,0.7
ef_4b5a7244,type_7,0.7
ef_072b1fa3,type_7,0.7
ef_77c23467,type_7,0.7
ef_aaf2314e,type_7,0.7
ef_89b374a2,type_7,0.7
ef_1eb9e973,type_7,0.7
ef_98dacb0e,type_7,0.7
ef_3e1c4945,type_7,0.7
ef_5afcdaf7,type_7,0.7
ef_849778db,type_7,0.7
ef_256a09c8,type_7,0.7
ef_dbdd761d,type_7,0.7
ef_ac0f86d8,type_7,0.7
ef_131ca4d0,type_7,0.7
ef_2a4c067f,type_7,0.7
ef_35042bd6,type_7,0.7
ef_2a15e185,type_7,0.7
ef_5a2741f6,type_7,0.7
ef_5cb3bc6a,type_7,0.7
ef_67006102,type_7,0.7
ef_c226ba24,type_7,0.7
ef_fdf2a13a,type_7,0.7
ef_0be4bf7a,type_7,0.7
ef_c6c4368c,type_7,0.7
ef_01de0a69,type_7,0.7
ef_692b6a11,type_7,0.7
ef_630940f5,type_7,0.7
ef_6018832b,type_7,0.7
ef_5f56560c,type_7,0.7
ef_e60bd5fc,type_7,0.7
ef_7ece247c,type_7,0.7
ef_c2a3bbb1,type_7,0.7
ef_f3e74a90,type_7,0.7
ef_43d72b96,type_7,0.7
ef_f47e27cd,type_7,0.7
ef_2a3fd7e2,type_7,0.7
ef_8a67cb56,type_7,0.7
ef_18792ef9,type_7,0.7
ef_f7de8dd4,type_7,0.7
ef_055c6a69,type_7,0.7
ef_1868db5d,type_7,0.7
ef_62a73b30,type_7,0.7
ef_521aafcf,type_7,0.7
ef_a70feedf,type_7,0.7
ef_d71cca07,type_7,0.7
ef_24a83f28,type_7,0.7
ef_72e55013,type_7,0.7
ef_1fcb863e,type_7,0.7
ef_fde1e4a9,type_7,0.7
ef_0cdd4bf7,type_7,0.7
ef_f541113d,type_7,0.7
ef_9fe75cf1,type_7,0.7
ef_d5cd5eec,type_7,0.7
ef_566ec62d,type_7,0.7
ef_7cd68844,type_7,0.7
ef_f7b18349,type_7,0.7
ef_02bc963e,type_7,0.7
ef_32e7242b,type_7,0.7
ef_9d46913b,type_7,0.7
ef_7f22b444,type_7,0.7
ef_86fd6ae3,type_7,0.7
ef_a467f707,type_7,0.7
ef_ffdb1155,type_7,0.7
ef_601808eb,type_7,0.7
ef_0c44c679,type_7,0.7
ef_6638b418,type_7,0.7
ef_17f58c1f,type_7,0.7
ef_50f74943,type_7,0.7
ef_8edee981,type_7,0.7
ef_78973bcf,type_7,0.7
ef_7c41b6a2,type_7,0.7
ef_22942d51,type_7,0.7
ef_985001de,type_7,0.7
ef_a04b7447,type_7,0.7
ef_8b6b4e41,type_7,0.7
ef_6f80fbe6,type_7,0.7
ef_f0fd231d,type_7,0.7
ef_113aa3a4,type_7,0.7
ef_2142b695,type_7,0.7
ef_0c8a097a,type_7,0.7
ef_55fbd60f,type_7,0.7
ef_7e253268,type_7,0.7
ef_7bde38cd,type_7,0.7
ef_89524159,type_7,0.7
ef_5f9c939b,type_7,0.7
ef_4467eb69,type_7,0.7
ef_6256f422,type_7,0.7
ef_41137430,type_7,0.7
ef_954e13c3,type_7,0.7
ef_4475098a,type_7,0.7
ef_c035af03,type_7,0.7
ef_ca670d09,type_7,0.7
ef_34a98bfe,type_7,0.7
ef_dbbf1257,type_7,0.7
ef_3fb38bfc,type_7,0.7
ef_1ffded54,type_7,0.7
ef_efd43f0a,type_7,0.7
ef_667951bc,type_7,0.7
ef_6a6636a2,type_7,0.7
ef_ded1beee,type_7,0.7
ef_fef4c8b1,type_7,0.7
ef_bb06a621,type_7,0.7
ef_10002d13,type_7,0.7
ef_6256cb02,type_7,0.7
ef_fa96f072,type_7,0.7
ef_133acb1e,type_7,0.7
ef_c8c1e2a0,type_7,0.7
ef_e9df5ca3,type_7,0.7
ef_d9974eb0,type_7,0.7
ef_13780b6d,type_7,0.7
ef_9a801272,type_7,0.7
ef_35d7dc52,type_7,0.7
ef_a9e00972,type_7,0.7
ef_db9a858a,type_7,0.7
ef_077a7b20,type_7,0.7
ef_176b98d3,type_7,0.7
ef_2be53209,type_7,0.7
ef_3521a08e,type_7,0.7
ef_dd978c57,type_7,0.7
ef_7696b412,type_7,0.7
ef_59873da3,type_7,0.7
ef_296a7af8,type_7,0.7
ef_b91c6394,type_7,0.7
ef_fcfb8472,type_7,0.7
ef_24b83166,type_7,0.7
ef_4b1f3248,type_7,0.7
ef_d340246a,type_7,0.7
ef_0a5ebada,type_7,0.7
ef_0e02f7a5,type_7,0.7
ef_f63987b9,type_7,0.7
ef_694ed372,type_7,0.7
ef_3d349716,type_7,0.7
ef_b4cf42de,type_7,0.7
ef_2a76dca1,type_7,0.7
ef_8de05375,type_7,0.7
ef_68fe843d,type_7,0.7
ef_cc3f2c47,type_7,0.7
ef_35bba3a6,type_7,0.7
ef_efe45ea8,type_7,0.7
ef_bcda05ea,type_7,0.7
ef_85875a82,type_7,0.7
ef_b843d19d,type_7,0.7
ef_65f8259b,type_7,0.7
ef_0d58c283,type_7,0.7
ef_9bc0c05c,type_7,0.7
ef_22c97e44,type_7,0.7
ef_a3da6c6b,type_7,0.7
ef_ee4ef1b5,type_7,0.7
ef_e4a78026,type_7,0.7
ef_ed654e11,type_7,0.7
ef_7bf7509c,type_7,0.7
ef_621c26cb,type_7,0.7
ef_0fb5f888,type_7,0.7
ef_12dbd4de,type_7,0.7
ef_e2bf4334,type_7,0.7
ef_3de8461a,type_7,0.7
ef_bc9578fe,type_7,0.7
ef_dbeae6b3,type_7,0.7
ef_b7b632c7,type_7,0.7
ef_e2b2751f,type_7,0.7
ef_0dd01fd6,type_7,0.7
ef_884820aa,type_7,0.7
ef_63115486,type_7,0.7
ef_d176fdc3,type_7,0.7
ef_2656bb8a,type_7,0.7
ef_2424b2ee,type_7,0.7
ef_951d0e7c,type_7,0.7
ef_25f1363f,type_7,0.7
ef_48f320fa,type_7,0.7
ef_18e321e4,type_7,0.7
ef_0959b62a,type_7,0.7
ef_7d139da1,type_7,0.7
ef_19ff070b,type_7,0.7
ef_5a224826,type_7,0.7
ef_745e3355,type_7,0.7
ef_2f93275d,type_7,0.7
ef_c1e9f34c,type_7,0.7
ef_fdc88289,type_7,0.7
ef_ea3397be,type_7,0.7
ef_3fb8639e,type_7,0.7
ef_314154e2,type_7,0.7
ef_39b7ee3a,type_7,0.7
ef_031504a7,type_7,0.7
ef_e875f9ea,type_7,0.7
ef_1b6ccd08,type_7,0.7
ef_656f1abe,type_7,0.7
ef_9dfa8199,type_7,0.7
ef_eecc64a3,type_7,0.7
ef_c287c928,type_7,0.7
ef_a984923f,type_7,0.7
ef_a27f59eb,type_7,0.7
ef_ed3a2bb1,type_7,0.7
ef_85e350b1,type_7,0.7
ef_31830775,type_7,0.7
ef_de747eaf,type_7,0.7
ef_60ecae1d,type_7,0.7
ef_b9a9a79b,type_7,0.7
ef_efa1a8a1,type_7,0.7
ef_c79ae804,type_7,0.7
ef_803e2aa4,type_7,0.7
ef_fd4f8f6e,type_7,0.7
ef_58ad1e99,type_7,0.7
ef_101c7d33,type_7,0.7
ef_97e2c03b,type_7,0.7
ef_08473423,type_7,0.7
ef_fad76363,type_7,0.7
ef_9406419f,type_7,0.7
ef_3327e0a7,type_7,0.7
ef_b236b568,type_7,0.7
ef_c48594b5,type_7,0.7
ef_ecbaa214,type_7,0.7
ef_8a148751,type_7,0.7
ef_288901cb,type_7,0.7
ef_cb03bb99,type_7,0.7
ef_36c4a745,type_7,0.7
ef_cee23d54,type_7,0.7
ef_def74be3,type_7,0.7
ef_ca02b111,type_7,0.7
ef_b0980c39,type_7,0.7
ef_1c642613,type_7,0.7
ef_48f011e3,type_7,0.7
ef_f7ae014f,type_7,0.7
ef_b1544055,type_7,0.7
ef_241dc625,type_7,0.7
ef_64fc30d6,type_7,0.7
ef_60abfa58,type_7,0.7
ef_f1639759,type_7,0.7
ef_92bdbd58,type_7,0.7
ef_df981098,type_7,0.7
ef_3f449151,type_7,0.7
ef_e9630730,type_7,0.7
ef_b1abaa51,type_7,0.7
ef_4b370363,type_7,0.7
ef_4fb2cdc8,type_7,0.7
ef_6325e3dd,type_7,0.7
ef_7963345e,type_7,0.7
ef_ac1d9906,type_7,0.7
ef_4a9fd870,type_7,0.7
ef_f3f20fa5,type_7,0.7
ef_56c9e895,type_7,0.7
ef_503f0627,type_7,0.7
ef_f0ebf8c7,type_7,0.7
ef_69e097e4,type_7,0.7
ef_0b9d31d2,type_7,0.7
ef_f03ed420,type_7,0.7
ef_03ef76e5,type_7,0.7
ef_22873309,type_7,0.7
ef_382afe66,type_7,0.7
ef_0cb9b9b5,type_7,0.7
ef_fee9fb8e,type_7,0.7
ef_ac573e14,type_7,0.7
ef_9e65bef2,type_7,0.7
ef_e7640d9f,type_7,0.7
ef_ebaed9b0,type_7,0.7
ef_9ec46fa1,type_7,0.7
ef_afbedf14,type_7,0.7
ef_1405a922,type_7,0.7
ef_c8cf8add,type_7,0.7
ef_bc7d723f,type_7,0.7
ef_1761a6d8,type_7,0.7
ef_bab5fa5c,type_7,0.7
ef_e1abcc88,type_7,0.7
ef_f87dd665,type_7,0.7
ef_df12e7f7,type_7,0.7
ef_3abf18b6,type_7,0.7
ef_f23ce706,type_7,0.7
ef_8c570ae8,type_7,0.7
ef_845a6876,type_7,0.7
ef_28c6ee6c,type_7,0.7
ef_4918b4eb,type_7,0.7
ef_cab0f6e8,type_7,0.7
ef_24ec5ed7,type_7,0.7
ef_aa0b685a,type_7,0.7
ef_6122297b,type_7,0.7
ef_f9437a7a,type_7,0.7
ef_3a1282bb,type_7,0.7
ef_c7ce3fdc,type_7,0.7
ef_c57281ee,type_7,0.7
ef_9441e06c,type_7,0.7
ef_63a15d70,type_7,0.7
ef_92bcdfd4,type_7,0.7
ef_047129ab,type_7,0.7
ef_f83ae580,type_7,0.7
ef_f442b2b6,type_7,0.7
ef_56996d20,type_7,0.7
ef_a71f23b7,type_7,0.7
ef_78426789,type_7,0.7
ef_c291796d,type_7,0.7
ef_7d46d95e,type_7,0.7
ef_775948d1,type_7,0.7
ef_2623b4be,type_7,0.7
ef_d6a7e077,type_7,0.7
ef_ad694a1d,type_7,0.7
ef_6649ee8d,type_7,0.7
ef_b5fc32a0,type_7,0.7
ef_ed1fecee,type_7,0.7
ef_d5e99ac6,type_7,0.7
ef_008e21a3,type_7,0.7
ef_0dfd3037,type_7,0.7
ef_166743ab,type_7,0.7
ef_6fc3fa81,type_7,0.7
ef_ce282624,type_7,0.7
ef_848a7dc1,type_7,0.7
ef_0fef03e9,type_7,0.7
ef_60af7c24,type_7,0.7
ef_3465b736,type_7,0.7
ef_5840b439,type_7,0.7
ef_9dcf86db,type_7,0.7
ef_68f402d5,type_7,0.7
ef_fe1ef195,type_7,0.7
ef_cb174777,type_7,0.7
ef_5ed2a03c,type_7,0.7
ef_504bb522,type_7,0.7
ef_5eeca1ee,type_7,0.7
ef_bdd3a1f2,type_7,0.7
ef_cd3d0db3,type_7,0.7
ef_d0355d94,type_7,0.7
ef_fe29446c,type_7,0.7
ef_949d64f7,type_7,0.7
