entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags
Chemical products,Chemical products,product,2.8086063333043905,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Plastic products,Plastic products,product,1.6406379840714336,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Glass products,Glass products,product,1.5417252899085667,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Metal products,Metal products,product,4.737099828137047,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Machinery,Machinery,product,0.7485281957037595,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Electronics,Electronics,product,1.272361929775927,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Vehicles,Vehicles,product,3.048027376491483,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Electricity,Electricity,product,15.962044769340553,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Water supply,Water supply,product,0.9630136426450432,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Waste management,Waste management,product,2.4743799279188003,kg CO2e/EUR,WF,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WF']
Crop cultivation,Crop cultivation,product,3.2835827557806248,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Animal farming,Animal farming,product,7.856626951093409,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Forestry,Forestry,product,3.771766751118786,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Fishing,Fishing,product,2.3919112786478416,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Coal mining,Coal mining,product,18.329836446493665,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Oil extraction,Oil extraction,product,14.269034715143157,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Natural gas extraction,Natural gas extraction,product,13.089430251835378,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Food processing,Food processing,product,1.2668856385075964,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Textiles,Textiles,product,3.1419623704435584,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Wood products,Wood products,product,4.367118053159048,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Paper products,Paper products,product,4.218172662438574,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Chemical products,Chemical products,product,3.7855304827794702,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Plastic products,Plastic products,product,4.006862689633429,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Glass products,Glass products,product,3.0544483314668875,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Metal products,Metal products,product,1.588506877265913,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Machinery,Machinery,product,4.167027363690322,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Electronics,Electronics,product,4.5054922668602755,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Vehicles,Vehicles,product,2.8003633054085877,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Electricity,Electricity,product,16.262407840364556,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Water supply,Water supply,product,0.990934465983276,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Waste management,Waste management,product,4.683865980125019,kg CO2e/EUR,WL,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WL']
Crop cultivation,Crop cultivation,product,3.4389505323288843,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Animal farming,Animal farming,product,3.0948201596281755,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Forestry,Forestry,product,3.2307582529501877,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Fishing,Fishing,product,6.305045824798011,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Coal mining,Coal mining,product,8.43278663531543,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Oil extraction,Oil extraction,product,19.072944937208277,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Natural gas extraction,Natural gas extraction,product,17.521094300444098,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Food processing,Food processing,product,3.2910855537959995,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Textiles,Textiles,product,1.304792374756078,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Wood products,Wood products,product,3.65163582896607,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Paper products,Paper products,product,0.5674810099424437,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Chemical products,Chemical products,product,4.748461498476896,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Plastic products,Plastic products,product,4.349735353913879,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Glass products,Glass products,product,2.748515930163589,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Metal products,Metal products,product,1.5563731179568183,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Machinery,Machinery,product,1.0841979103450832,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Electronics,Electronics,product,3.3725915133513857,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Vehicles,Vehicles,product,1.7086247575742233,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Electricity,Electricity,product,7.432507888351349,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Water supply,Water supply,product,4.328428322775526,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Waste management,Waste management,product,3.728765676441189,kg CO2e/EUR,WM,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WM']
Crop cultivation,Crop cultivation,product,4.529119610884102,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Animal farming,Animal farming,product,3.324412292650469,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Forestry,Forestry,product,2.9010067440371827,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Fishing,Fishing,product,1.7031769736479891,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Coal mining,Coal mining,product,15.143052460957556,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Oil extraction,Oil extraction,product,11.522941265932907,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Natural gas extraction,Natural gas extraction,product,14.531964031391556,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Food processing,Food processing,product,3.2084875769461476,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Textiles,Textiles,product,1.3139794436757166,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Wood products,Wood products,product,3.1926178878981593,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Paper products,Paper products,product,3.425010300918152,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Chemical products,Chemical products,product,1.3746430807487882,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Plastic products,Plastic products,product,3.8173378551177097,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Glass products,Glass products,product,0.8615918248788668,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Metal products,Metal products,product,3.72111807783361,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Machinery,Machinery,product,2.8102829371228957,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Electronics,Electronics,product,2.801413954803465,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Vehicles,Vehicles,product,1.9715619893974663,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Electricity,Electricity,product,16.347573980251113,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Water supply,Water supply,product,1.2805295849239164,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
Waste management,Waste management,product,0.6778866280562446,kg CO2e/EUR,WE,EXIOBASE_3.8,0.75,2025-03-13,['EXIOBASE region:WE']
